Restaurant_id,Review_user,Review_text,Review_url
la-familia-taqueria-bryan,Robert M.,Best breakfast tacos in the universe hands down. The tortillas are to die for. Plus cheap tacos on taco tuesday is a great deal!!,https://www.yelp.com/biz/la-familia-taqueria-bryan?hrid=lWPAVc8PdnxwN17e5z7ZaA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
la-familia-taqueria-bryan,Ryan T.,"Great breakfast tacos and friendly service, what more could you ask for? The Machacado is amazing.",https://www.yelp.com/biz/la-familia-taqueria-bryan?hrid=3CNyYxUeLFT4v9DTlrNUDw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
sidewalk-cafe-college-station-2,Greg D.,"Grabbed some lunch here today.  This ""Sidewalk Cafe"" actually is on the sidewalk, right in front of the entrance of the Koldus Building, across the streets...",https://www.yelp.com/biz/sidewalk-cafe-college-station-2?hrid=ATbx6ka5rBT5yqKBjcMdoA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
casa-rodriguez-restaurant-bryan,Katy F.,This place is amazing! I LOVE the chicken taquitos! They are to die for! Their margaritas are huge and tasty! This place is fun for birthdays - they bring...,https://www.yelp.com/biz/casa-rodriguez-restaurant-bryan?hrid=NwQJHpyi7ZpgEhtPZFkXMw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
casa-rodriguez-restaurant-bryan,Ashley G.,"Usually a great place to grab drinks and decent Tex mex. I took my family there on Saturday morning for lunch. 

After sitting at the table for ten minutes,...",https://www.yelp.com/biz/casa-rodriguez-restaurant-bryan?hrid=8wr8IfEngK_8kLw54HRZFQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
casa-rodriguez-restaurant-bryan,Tyler C.,"This is a legendary restaurant that has been in Bryan for many years. If I am not mistaken, it went through some ownership changes. I have gone here many...",https://www.yelp.com/biz/casa-rodriguez-restaurant-bryan?hrid=RFgI9UZxKME0F6O0XnuNyA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
pizza-hut-express-college-station-2,Greg D.,"Inside the Target store in what they call ""Food Avenue"", complete with a Starbucks as well, this Pizza Hut doesn't deliver.  They also don't seem to make...",https://www.yelp.com/biz/pizza-hut-express-college-station-2?hrid=8ilCGvRdU8EjQ33G7Q83rQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
la-botana-mexican-restaurant-bryan-2,T R.,"Simply the best service, tacos, nachos etc!  Yum!  We hit this place every time we are in town!",https://www.yelp.com/biz/la-botana-mexican-restaurant-bryan-2?hrid=Io2kIraxrXQMIH2NTVHI0A&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
la-botana-mexican-restaurant-bryan-2,April K.,I've not tried the breakfast but went for a late lunch early supper. The portion size for the price is good. I had the cheese enchiladas and my son had the...,https://www.yelp.com/biz/la-botana-mexican-restaurant-bryan-2?hrid=CPklt6tuCNwzxpXAE61RwA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
la-botana-mexican-restaurant-bryan-2,Brooklyn R.,This restaurant has good service but the food is the definition of mediocre. Granted I did not try their breakfast (that I guess they are known for). The...,https://www.yelp.com/biz/la-botana-mexican-restaurant-bryan-2?hrid=004fun7RlI7JGH3Fq1GUhw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
backstage-bistro-bryan-2,Greg D.,"Thank you to my Yelp friend Stephanie K. for the heads up.   There used to be a Cafe here in Premier Cinema called Cafe Bistro, that sold burgers and local...",https://www.yelp.com/biz/backstage-bistro-bryan-2?hrid=iZUscIAeXaiFDsl-dRmiPA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
el-leoncito-taco-truck-college-station,Jennifer C.,"It's a real good place! If you're looking for authentic Mexican tacos, this is the place to go! The taco truck is outside the club Karma  Fridays and Saturdays",https://www.yelp.com/biz/el-leoncito-taco-truck-college-station?hrid=ZlfAAtKqOBppHfcZ8Kyymw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
nestle-toll-house-cafe-by-chip-college-station,Tina B.,My husband and I went here and order two cookie creamers and the two ladies behind the counter did NOT even know how to make them. They could have informed...,https://www.yelp.com/biz/nestle-toll-house-cafe-by-chip-college-station?hrid=vy0CVOn9dLEgwtLns2BPYw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
nestle-toll-house-cafe-by-chip-college-station,Marjorie G.,"If you want to make your own combinations, forget it! This is not Freddy's, DQ, Marble Slab etc. It's their flavor combinations or nothing and they will not...",https://www.yelp.com/biz/nestle-toll-house-cafe-by-chip-college-station?hrid=9fC6a7vs9ilYoVxoLh_itw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
nestle-toll-house-cafe-by-chip-college-station,Greg D.,"The Yelp description of a Two Star review rating ""Meh. I've experienced better."" is 100% accurate in this case.   No Blue Bell, nothing home made. 

I have...",https://www.yelp.com/biz/nestle-toll-house-cafe-by-chip-college-station?hrid=4Sh_LMsvdlhtjNhSkszGlA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
taco-casa-bryan,Chris H.,"Traveling from Pearland to Fort Worth and our usual stop is whataburger but we decided to try Taco Casa. We walked in the place was clean, wasn't very busy...",https://www.yelp.com/biz/taco-casa-bryan?hrid=EX6Kib2StHLld6hPiyrPiw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
taco-casa-bryan,Lili C.,I would give them 3.5 stars. Went late one evening and I was greeted as soon as i walked in. I ordered my food and it came out in just 2 or 3 minutes. The...,https://www.yelp.com/biz/taco-casa-bryan?hrid=TBaxoTYM1WhjhX-g3Z78lw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
taco-casa-bryan,Alecia B.,This food is amazing. I had a wonderful first experience here! The staff is incredibly nice and helpful. The inside of the establishment was clean. And the...,https://www.yelp.com/biz/taco-casa-bryan?hrid=VM6jhiYwLoQQecQgeARGzQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
readfield-meats-and-freezer-service-bryan,K. Ann S.,They have quality meat and they have an excellent variety of products on their shelves. Be sure to approve each steak as it is selected for your order. The...,https://www.yelp.com/biz/readfield-meats-and-freezer-service-bryan?hrid=nlI5MlRD55ScCUzQ8yjqxA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
readfield-meats-and-freezer-service-bryan,Imba K.,"One of my favorite places to shop in town. The quality of meat here is first rate, and if you need something special, the butchers will get it for you. I...",https://www.yelp.com/biz/readfield-meats-and-freezer-service-bryan?hrid=OBQSD-ie53jUZQuJjdSARg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
readfield-meats-and-freezer-service-bryan,Greg D.,This is actually a great place to grab lunch as they have some excellent sandwiches and wraps made fresh in the deli.   Picked up a local sausage wrap today...,https://www.yelp.com/biz/readfield-meats-and-freezer-service-bryan?hrid=rT0Xdc93yW8xh1jaJHTpgA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
mcdonalds-college-station-4,Denise M.,With all the McDonald's in the Bryan College Station area this one is the BEST! Every time I go here the staff is so nice and they have fast service. Have...,https://www.yelp.com/biz/mcdonalds-college-station-4?hrid=1emW504A0_GxPPUcR5RKjA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
mcdonalds-college-station-4,Jennifer N.,"Something is wrong with the management.
I was told ""be with you in one moment.""
Took ten minutes. Then another 20 minutes to get food. I came here for fast...",https://www.yelp.com/biz/mcdonalds-college-station-4?hrid=XxuGteKlbHXGoiG31Q8yjA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
mcdonalds-college-station-4,Mary B.,Fast food? Slowest service in the drive thru. Waited 11 minutes in line to get a Diet Coke...,https://www.yelp.com/biz/mcdonalds-college-station-4?hrid=OnZvcD-bGIToHOPI0uLVzA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
casa-ole-bryan,Brooklyn R.,Who can go wrong with $14.99 all you can eat fajitas and .99 margaritas? No one!!! Also they have some of the best queso ever!! Will definitely return.,https://www.yelp.com/biz/casa-ole-bryan?hrid=MFD3p2JVbAwS88wB2p6szQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
casa-ole-bryan,Meg P.,"Not happy with what has become of this specific Casa Ole restaurant. The recipe for the chimichangas must've changed because now they're soggy, doughy,...",https://www.yelp.com/biz/casa-ole-bryan?hrid=DwN5OnjhUKBy-wt001IQvg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
casa-ole-bryan,TheGreen M.,"Fast, cheap and friendly. A decent eatery but just like most chains it could benefit from a revamp in the kitchen.",https://www.yelp.com/biz/casa-ole-bryan?hrid=kMS4ZoE-v6JXs3L1P5eWmQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
cilantro-mexican-grill-bryan,Imba K.,"If you were expecting a return of Tampico, or something like Hugo's or Frontera, you'll be disappointed. BCS isn't ready for that yet.

Cilantro, like local...",https://www.yelp.com/biz/cilantro-mexican-grill-bryan?hrid=zo1gu8xmq7OWEEsvyMDMVQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
franks-country-store-bryan,Ben J.,"We ate here on the way home. Good stuff! We'll definitely return. The brisket is very moist, good flavor, better than J Cody's. The sides could be better,...",https://www.yelp.com/biz/franks-country-store-bryan?hrid=vfgO8Vv51wMQR1-Gcg-SFg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
franks-country-store-bryan,Travis S.,Best burger in the area! A hidden gem that everyone I have ever taken is amazed by. Get the bacon cheeseburger with an egg on it. Friendly people running...,https://www.yelp.com/biz/franks-country-store-bryan?hrid=5RicWELQfc_tIu9Vn78NbQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
franks-country-store-bryan,Richard N.,"On Fridays, go there for the Catfish it is the best! BBQ is also top notch. Great prices, fried okra, and atmosphere. Have been many times, and will be...",https://www.yelp.com/biz/franks-country-store-bryan?hrid=Ilpnsj2Ek65V0a_uSdp-PA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
los-cucos-mexican-cafe-bryan-bryan-2,Imba K.,"Not sure I understand the haterade for this place. Used to go here quite a bit with friends who lived in the area. The margaritas were great, the place is...",https://www.yelp.com/biz/los-cucos-mexican-cafe-bryan-bryan-2?hrid=3gXCCxDIjugglN7eudI-iQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
los-cucos-mexican-cafe-bryan-bryan-2,Dean C.,"Walked in with my family and nobody was at the front to seat us. Waited a second and chose to go to the bar area and sit at a four person table. 
After 5...",https://www.yelp.com/biz/los-cucos-mexican-cafe-bryan-bryan-2?hrid=II84lvl_oR94WDer08eMMA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
los-cucos-mexican-cafe-bryan-bryan-2,Teandrea M.,"I'll start with the food it was bad I could not chew my steak fajitas and my plate looked like it was just thrown on the plate, the service was bad I did...",https://www.yelp.com/biz/los-cucos-mexican-cafe-bryan-bryan-2?hrid=L7wfXHqeQ2-dSRwL7fqdpw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
margies-bar-and-grill-bryan,Meg P.,Their burgers are fantastic and the prices are phenomenally LOW! Beer battered onion rings to die for. The tater tots are crispy and delicious and the beer...,https://www.yelp.com/biz/margies-bar-and-grill-bryan?hrid=KOhk-Qy_mucl1iAyHi27YA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
margies-bar-and-grill-bryan,Imba K.,"Is it weird that my two favorite burger places in BCS are Grub and this? I don't know myself. Yeah I guess it is.

Margie's is defiantly real. Most people...",https://www.yelp.com/biz/margies-bar-and-grill-bryan?hrid=qoP_71DAApGz77pLPeB36w&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
margies-bar-and-grill-bryan,Chris L.,I've been coming here for a couple of years now and it's never once occurred to me that I should write a review. I don't know why but maybe it's because the...,https://www.yelp.com/biz/margies-bar-and-grill-bryan?hrid=R3jZC5W-Ob5dJwq7IZ30dQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
rojos-taqueria-bryan,Greg D.,"This is a new restaurant that just opened two weeks ago that is a taco and food lovers dream come true.  

This rainy morning after last nights storm I woke...",https://www.yelp.com/biz/rojos-taqueria-bryan?hrid=zXwB5du6pZOVC7IgiPCTXw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
taco-bell-tower-point-college-station-2,Greg D.,"Like the location as you can now get to it from the HEB parking lot with a new un-named street.  Always like trying new taco bell items at least once, but I...",https://www.yelp.com/biz/taco-bell-tower-point-college-station-2?hrid=FlOwdglXG7wTEjxTVH1Bzg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
taco-bell-tower-point-college-station-2,Ali-Zain A.,"It was late, but the drive through employee gave terrible service and didn't listen. She seemed mad the whole time.",https://www.yelp.com/biz/taco-bell-tower-point-college-station-2?hrid=D6mHpr2QkWzjZ2hstlOepA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
taco-bell-tower-point-college-station-2,Tej S.,"Of the Taco Bells in College Station, this is the worst. They mess up your order, and they do not make their burritos with anything in them (compared to...",https://www.yelp.com/biz/taco-bell-tower-point-college-station-2?hrid=e0gJSSEohOhm-M-Y8KD_wA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
cicis-college-station,Amy B.,Called in an order on my way home tonight. I like that someone answered the phone and I didn't have to go through a menu first. I needed something quick and...,https://www.yelp.com/biz/cicis-college-station?hrid=UU313sJ-PFqdA8NCwSZPlg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
cicis-college-station,Jenna C.,Not even a buffet wtf. Also waited at the front for five minutes no one greeted us or came to take our order not happy at all. DO NOT GO TO THIS LOCATION!,https://www.yelp.com/biz/cicis-college-station?hrid=MHpQcygb-B95q_uQt8U9zQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
cicis-college-station,CabBaby L.,I'm glad that we ate here the pizza was yummy and fresh. We usually eat at buffet but we paid about the same ordering 2 pizzas here plus it was fresher. I'm...,https://www.yelp.com/biz/cicis-college-station?hrid=LkBYfbDL5eNj45gbXYRuEg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
la-reina-del-sur-tacos-truck-bryan,Greg D.,"La Reina Del Sur Tacos Truck and Richard's Taqueria Taco Truck are two examples of the finest quality, real authentic Mexican truck street food to be found....",https://www.yelp.com/biz/la-reina-del-sur-tacos-truck-bryan?hrid=U1QTMz8u4xqNRH6o2tIjvQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-market-bistro-bryan,Greg D.,The Market Bistro is a very rare eatery in Bryan as it's only open when there is an event in the EExpo Center.  The menu reminded me of what you would find...,https://www.yelp.com/biz/the-market-bistro-bryan?hrid=W9yf4aygmrOPNfU6V1wjDA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
shanghai-wok-bryan,Greg D.,"This place is really fun to eat at.  I hate to have to give it just 2 stars but that does mean ""I've experienced better"" and as far as Chinese food is...",https://www.yelp.com/biz/shanghai-wok-bryan?hrid=mBHxJgaqKMDGHfvSkgOMsg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
laredo-taco-company-bryan,Cody F.,"Quick and reliable spot for some great breakfast tacos. I can't speak for the lunch portion of the menu, because I'm hooked on the breakfast here. The tacos...",https://www.yelp.com/biz/laredo-taco-company-bryan?hrid=9JGK8rB04ThtA88E6YJHbg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
laredo-taco-company-bryan,Jehree S.,Location on 31st street in Temple didn't have a page but I'll write it here. Completely ignored when stopped by for lunch yesterday. The employee had their...,https://www.yelp.com/biz/laredo-taco-company-bryan?hrid=HBUrtBqym1g57Hr7wgQIiw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
laredo-taco-company-bryan,Greg D.,Not terribly impressive.  Before this was Stripes it was called Chick's until the evil giant of travel gas stops Buckees filed a fake suit claiming that...,https://www.yelp.com/biz/laredo-taco-company-bryan?hrid=SZMTYoqGPGmxcWF6IfMA1A&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
c-and-j-barbeque-bryan,Jonathan D.,"They graciously fed a group of firefighters (NCTF6) from Greensboro Fire NC, we were here to help the people of Texas and C&J came out to feed us. The food...",https://www.yelp.com/biz/c-and-j-barbeque-bryan?hrid=J67ykjVkWkdU_GbjD5sqgg&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
c-and-j-barbeque-bryan,Lili C.,"I've visited this location a few times, I always get either brisket or sausage. The brisket is not too fatty and the sausage is tasty. They also have a bar...",https://www.yelp.com/biz/c-and-j-barbeque-bryan?hrid=UF6ZZRX7-c9tR4tuxMqiUQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
c-and-j-barbeque-bryan,Rodge B.,"Not much to look at outside or even inside for that matter, but those are usually the best places in my opinion.  The prices weren't too bad either.

Got a...",https://www.yelp.com/biz/c-and-j-barbeque-bryan?hrid=KtBbyn8UGpABqpDypqUrFA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
norms-smokewagon-pit-bbq-bryan,Imba K.,"Whoa, Ryan B nailed a good one. Saw this trailer today and stopped for lunch. Started simple with a brisket sammy and it was nice...smoky, tender, didn't...",https://www.yelp.com/biz/norms-smokewagon-pit-bbq-bryan?hrid=mKgzhitnYVX1pkw04_-Gig&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
norms-smokewagon-pit-bbq-bryan,Ryan B.,Norm's Smokewagon Pit BBQ is a foodtruck with quite good BBQ that I just discovered at the Galleria Village parking lot in Bryan.  It is a trailer with a...,https://www.yelp.com/biz/norms-smokewagon-pit-bbq-bryan?hrid=it5XXxJgLI0YmRsIvIeCYw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
norms-smokewagon-pit-bbq-bryan,Charlie L.,Best food wagon in town Quality food and great customer service. Will be returning for this great BBQ,https://www.yelp.com/biz/norms-smokewagon-pit-bbq-bryan?hrid=mUYL3q7yufAWRti7uhaGFA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
doubledaves-pizzaworks-bryan,Debi N.,Love the pizza rolls and pizza most the time they get it right but some times out of sauces =( Nothing special but I do like them.  Employees well we could...,https://www.yelp.com/biz/doubledaves-pizzaworks-bryan?hrid=Uxuw2Aqu56ns64nh2v3mtA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
doubledaves-pizzaworks-bryan,Mike G.,"First off if double daves isn't going to honor the coupon they put out on the cards for schools you just shouldn't do it, it's a bait and switch.
    2nd...",https://www.yelp.com/biz/doubledaves-pizzaworks-bryan?hrid=utwWm7Qb6JgPkPaUxGZ8bA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
doubledaves-pizzaworks-bryan,Terri S.,Employee on his knees with  a bowl on dirty floor trying to fill it up from a large bag of Parmesan cheese having trouble hitting the bowl another employee...,https://www.yelp.com/biz/doubledaves-pizzaworks-bryan?hrid=trWKU6ZCw1gAMpDdbSYf7Q&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
subway-bryan,Luke H.,"Cookies used to be soft, gooey, and delicious. The past year they have been crumbly and hard.",https://www.yelp.com/biz/subway-bryan?hrid=LvLAUBL5FNyGfbEL1-1OpA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
subway-bryan,Ana A.,"This location has the ""cleanest restaurant"" award on their wall. They also are always friendly. The lady behind the counter just walked around, chatted with...",https://www.yelp.com/biz/subway-bryan?hrid=dso2ZuE8iIfcHOWupsZmOQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
subway-bryan,Greg D.,"The $5 foot long thing just never ceases to crack me up.   The size of a piece of food has nothing to do with it's quality or how it tastes, and to mention...",https://www.yelp.com/biz/subway-bryan?hrid=HJaoW_Iw3Y5J17L6pygNQQ&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
hot-dogs-and-wings-etc-bryan,Sarah W.,Most awesome chili dogs and perfect serving of onion rings in the Texas Chili Dog special! Had a craving for hot dogs and this fit the bill well!! We'll be...,https://www.yelp.com/biz/hot-dogs-and-wings-etc-bryan?hrid=q7j5YktodwJTxYv4jzc7bA&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
hot-dogs-and-wings-etc-bryan,Leonard C.,"I love this little joint and think it's mandatory on a trip through Bryan--if there's time for other stops too...the culinary tour of greater Bryan!
I love...",https://www.yelp.com/biz/hot-dogs-and-wings-etc-bryan?hrid=tWyJhk-xFw7O9N7eHOr7Bw&adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=2Slx3F97ZFV4IU3uImzXaw
